Student_ID,Department,Gender_Grade,Ethnicity_Grade,Grade,Marks,Pass_Status,Gender_Demo,Age,Ethnicity_Demo,Parent_Education,Course,Department_Exec,Attendance_Percent,Marks_Exec,Semester,Top_Performer,Student Name,Department_Perf500,Semester_Perf500,Attendance %,Internal Marks,External Marks,Total Marks,Grade_Perf500,Gender,Ethnicity,Parental Education,Test Preparation,Math Score,Reading Score,Writing Score,student_id,age,gender,course,year,parent_education,internet_access,hostel_resident,class_type,weather,Marks Range,Score Distribution
401,CIVIL,Male,Group A,D,53,Pass,Female,22,Group E,PhD,EEE,MECH,61,73,7,No,Student_401,CSE,4,89,28,36,64,C,Male,Group B,Bachelor's Degree,Completed,68.68,55.33,45.81,401,24,other,bba,3rd year,post graduate,no,yes,offline,rainy,,
402,ECE,Female,Group D,D,47,Fail,Male,21,Group A,Associate,ECE,MECH,70,100,4,Yes,Student_402,MECH,6,78,27,57,84,B,Male,Group A,High School,Completed,42.27,35.89,41.01,402,23,female,b.com,4th year,no formal,yes,yes,offline,rainy,,
403,ECE,Female,Group A,A,96,Pass,Female,20,Group B,PhD,MECH,MECH,72,88,7,No,Student_403,MECH,5,70,40,50,90,A,Female,Group B,Some High School,Completed,85.12,67.33,34.88,403,19,other,b.sc,3rd year,graduate,yes,yes,online,cloudy,,
404,MECH,Female,Group B,B,79,Pass,Female,20,Group A,Bachelor,ECE,CSE,60,89,8,No,Student_404,MECH,5,93,36,41,77,B,Female,Group E,Some High School,Completed,76.08,41.61,68.45,404,24,other,b.sc,2nd year,graduate,yes,yes,offline,sunny,,
405,MECH,Male,Group B,C,55,Pass,Female,18,Group B,PhD,CIVIL,MECH,68,71,4,No,Student_405,CIVIL,1,81,24,57,81,B,Female,Group E,Some College,Completed,87.73,51.42,55.36,405,20,male,b.tech,3rd year,high school,no,no,online,sunny,,
406,CSE,Male,Group C,A,96,Pass,Female,24,Group C,Associate,ECE,ECE,88,56,7,No,Student_406,ECE,7,98,23,53,76,B,Female,Group B,Associate's Degree,Completed,84.68,82.49,82.26,406,21,female,pharmacy,4th year,no formal,yes,yes,offline,cloudy,,
407,EEE,Male,Group E,C,61,Pass,Male,22,Group E,Associate,CSE,EEE,92,56,8,No,Student_407,CIVIL,5,74,32,37,69,C,Female,Group D,High School,Completed,71.45,59.57,69.8,407,20,female,b.tech,4th year,high school,yes,yes,online,hot,,
408,ECE,Female,Group D,A,95,Pass,Female,25,Group B,Bachelor,EEE,CIVIL,82,43,3,No,Student_408,MECH,8,66,29,38,67,C,Female,Group E,Bachelor's Degree,Completed,56.17,37.42,79.64,408,18,female,nursing,1st year,graduate,yes,yes,online,cloudy,,
409,MECH,Male,Group D,A,91,Pass,Male,20,Group E,Bachelor,CSE,CSE,94,65,1,No,Student_409,MECH,4,72,35,41,76,B,Male,Group B,Some High School,Completed,83.98,47.35,35.55,409,24,female,bca,1st year,no formal,no,yes,online,cloudy,,
410,CIVIL,Male,Group B,B,72,Pass,Male,22,Group D,PhD,CSE,MECH,72,98,5,Yes,Student_410,CIVIL,6,97,37,58,95,A,Male,Group A,Master's Degree,Completed,52.23,43.91,58.48,410,17,other,bca,2nd year,phd,yes,yes,online,sunny,,
411,CIVIL,Male,Group B,A,100,Pass,Male,20,Group E,Associate,EEE,ECE,91,98,8,Yes,Student_411,CSE,2,83,36,57,93,A,Male,Group E,Bachelor's Degree,Completed,79.37,83.15,46.08,411,18,male,pharmacy,2nd year,post graduate,no,yes,online,cloudy,,
412,MECH,Female,Group A,C,61,Pass,Female,23,Group E,Bachelor,CSE,EEE,81,50,3,No,Student_412,ECE,1,65,27,56,83,B,Female,Group E,Master's Degree,Completed,37.14,85.57,48.96,412,18,female,nursing,3rd year,high school,yes,yes,offline,cold,,
413,MECH,Male,Group B,D,54,Pass,Female,24,Group D,Associate,EEE,CSE,84,79,8,No,Student_413,MECH,2,72,35,58,93,A,Male,Group C,Some High School,Completed,66.98,84.63,32.36,413,19,male,b.sc,4th year,no formal,yes,yes,online,cloudy,,
414,CIVIL,Male,Group D,D,41,Fail,Male,17,Group E,Bachelor,EEE,ECE,98,88,1,No,Student_414,MECH,1,96,33,35,68,C,Male,Group A,Bachelor's Degree,Completed,41.22,57.99,84.17,414,18,female,pharmacy,3rd year,post graduate,yes,yes,offline,hot,,
415,MECH,Female,Group E,D,49,Fail,Male,24,Group E,High School,CSE,ECE,97,55,3,No,Student_415,MECH,8,67,22,44,66,C,Male,Group C,Bachelor's Degree,Completed,40.49,83.78,35.66,415,17,female,b.sc,4th year,no formal,yes,no,offline,cold,,
416,CIVIL,Female,Group C,B,84,Pass,Female,17,Group E,Bachelor,EEE,ECE,96,81,4,No,Student_416,CSE,3,72,24,50,74,B,Female,Group A,Some High School,Completed,55.83,77.94,44.28,416,22,male,bca,2nd year,graduate,no,yes,offline,cold,,
417,MECH,Female,Group B,A,95,Pass,Female,18,Group B,Associate,CIVIL,EEE,99,40,2,No,Student_417,CSE,4,82,28,36,64,C,Male,Group A,Some College,Completed,41.59,36.18,49.98,417,24,other,bca,3rd year,high school,yes,yes,online,cloudy,,
418,MECH,Male,Group B,A,95,Pass,Female,20,Group B,High School,MECH,CSE,74,80,8,No,Student_418,ECE,3,74,26,41,67,C,Male,Group C,Some College,Completed,74.22,54.36,71.02,418,17,male,b.com,3rd year,high school,yes,yes,offline,cloudy,,
419,EEE,Male,Group E,D,43,Fail,Male,25,Group A,Associate,MECH,MECH,97,85,6,No,Student_419,EEE,4,86,28,54,82,B,Female,Group C,Master's Degree,Completed,36.96,71.52,41.58,419,19,male,bca,2nd year,post graduate,yes,yes,online,cold,,
420,ECE,Female,Group E,C,61,Pass,Female,25,Group E,Bachelor,CIVIL,EEE,72,96,7,Yes,Student_420,ECE,8,99,21,51,72,B,Female,Group C,Some College,Completed,66.46,66.43,81.48,420,21,female,bca,3rd year,high school,yes,yes,offline,sunny,,
421,CIVIL,Male,Group D,B,75,Pass,Male,21,Group A,Associate,MECH,EEE,69,53,7,No,Student_421,CIVIL,4,82,35,40,75,B,Female,Group D,Associate's Degree,Completed,51.55,48.68,39.66,421,24,other,pharmacy,3rd year,high school,yes,no,online,cloudy,,
422,ECE,Female,Group B,C,64,Pass,Male,25,Group E,High School,EEE,CSE,92,53,2,No,Student_422,MECH,2,81,39,53,92,A,Male,Group D,Some High School,Completed,53.17,58.9,85.39,422,22,male,pharmacy,3rd year,high school,yes,yes,offline,cloudy,,
423,EEE,Male,Group D,B,82,Pass,Female,25,Group B,Associate,ECE,EEE,71,94,6,No,Student_423,MECH,6,96,29,40,69,C,Male,Group A,High School,Completed,70.07,45.24,61.33,423,23,female,ba,2nd year,no formal,no,yes,online,cloudy,,
424,CSE,Female,Group C,A,98,Pass,Male,17,Group C,Bachelor,ECE,ECE,86,99,3,Yes,Student_424,CSE,4,98,30,46,76,B,Male,Group E,Some College,Completed,75.1,84.53,50.71,424,21,female,diploma,2nd year,post graduate,yes,yes,online,hot,,
425,MECH,Female,Group A,B,78,Pass,Female,23,Group E,PhD,CIVIL,CIVIL,78,41,2,No,Student_425,ECE,8,82,39,37,76,B,Female,Group E,Master's Degree,Completed,79.59,30.64,61.11,425,20,other,nursing,4th year,graduate,yes,no,online,cold,,
426,CIVIL,Female,Group B,A,90,Pass,Male,23,Group E,Associate,EEE,ECE,98,85,2,No,Student_426,ECE,7,76,25,36,61,C,Male,Group E,High School,Completed,49.91,50.39,81.04,426,18,male,b.tech,3rd year,high school,yes,yes,online,cold,,
427,ECE,Female,Group A,B,71,Pass,Female,25,Group A,PhD,CSE,CIVIL,71,71,4,No,Student_427,CIVIL,3,83,38,37,75,B,Male,Group E,Associate's Degree,Completed,92.31,63.7,59.11,427,23,male,diploma,1st year,high school,yes,no,online,cloudy,,
428,CSE,Male,Group C,C,69,Pass,Male,25,Group C,High School,CIVIL,ECE,86,65,6,No,Student_428,ECE,1,96,33,56,89,A,Male,Group E,Some College,Completed,88.67,65.01,49.55,428,23,female,pharmacy,3rd year,phd,yes,yes,offline,cloudy,,
429,MECH,Female,Group C,B,81,Pass,Female,19,Group A,PhD,MECH,CSE,79,45,1,No,Student_429,ECE,6,67,32,39,71,B,Male,Group D,Some College,Completed,93.55,67.36,69.94,429,17,male,b.sc,3rd year,graduate,yes,yes,offline,rainy,,
430,MECH,Male,Group E,A,95,Pass,Male,19,Group D,Associate,EEE,CSE,65,97,8,Yes,Student_430,CIVIL,8,84,40,47,87,A,Female,Group E,Some High School,Completed,59.42,36.25,42.86,430,22,other,diploma,4th year,post graduate,no,yes,offline,cloudy,,
431,MECH,Female,Group A,C,62,Pass,Male,25,Group C,High School,CSE,MECH,77,99,7,Yes,Student_431,ECE,4,99,35,47,82,B,Female,Group D,Some College,Completed,92.67,81.04,36.19,431,17,male,b.tech,4th year,phd,yes,yes,offline,hot,,
432,CIVIL,Male,Group D,B,84,Pass,Female,23,Group C,Associate,MECH,CSE,60,55,5,No,Student_432,CIVIL,8,86,34,49,83,B,Female,Group D,Some College,Completed,62.44,69.35,51.33,432,22,female,ba,3rd year,graduate,yes,no,offline,hot,,
433,MECH,Male,Group E,C,55,Pass,Male,18,Group B,High School,EEE,CIVIL,91,75,3,No,Student_433,ECE,3,90,34,38,72,B,Male,Group A,High School,Completed,48.46,76.5,48.15,433,23,male,nursing,1st year,high school,yes,yes,offline,cloudy,,
434,ECE,Female,Group E,B,80,Pass,Male,21,Group B,Master,CSE,EEE,80,75,8,No,Student_434,CSE,6,97,30,59,89,A,Male,Group A,Some College,Completed,87.18,63.15,65.68,434,18,other,pharmacy,2nd year,phd,yes,yes,offline,sunny,,
435,CIVIL,Male,Group E,D,46,Fail,Male,20,Group D,High School,ECE,CIVIL,96,64,8,No,Student_435,ECE,6,100,22,43,65,C,Male,Group E,Associate's Degree,Completed,82.99,54.8,65.52,435,20,female,diploma,1st year,graduate,no,yes,online,cold,,
436,EEE,Male,Group C,C,60,Pass,Female,21,Group C,Master,EEE,CIVIL,82,41,5,No,Student_436,ECE,6,72,35,56,91,A,Male,Group D,Bachelor's Degree,Completed,83.59,33.35,87.75,436,17,male,diploma,1st year,high school,no,yes,offline,rainy,,
437,EEE,Male,Group B,B,72,Pass,Female,22,Group C,High School,EEE,ECE,66,56,4,No,Student_437,MECH,5,71,34,54,88,A,Female,Group A,Some College,Completed,85.13,81.42,61.71,437,21,male,b.com,4th year,phd,no,yes,online,cold,,
438,CSE,Male,Group A,A,95,Pass,Male,25,Group E,Master,ECE,ECE,97,76,3,No,Student_438,ECE,1,86,22,38,60,C,Female,Group C,High School,Completed,86,70.05,71.32,438,24,male,nursing,1st year,post graduate,yes,no,offline,sunny,,
439,EEE,Female,Group E,C,68,Pass,Male,20,Group B,High School,CSE,EEE,63,51,3,No,Student_439,ECE,1,86,38,36,74,B,Female,Group C,Some College,Completed,69.38,51.11,63.55,439,17,male,bca,1st year,graduate,no,yes,offline,hot,,
440,MECH,Male,Group D,C,68,Pass,Female,23,Group E,Master,MECH,ECE,93,73,4,No,Student_440,EEE,7,95,32,43,75,B,Female,Group E,High School,Completed,73.14,36.38,54.08,440,20,other,pharmacy,2nd year,high school,yes,no,online,cold,,
441,MECH,Female,Group E,D,48,Fail,Male,20,Group D,Bachelor,ECE,CIVIL,99,72,3,No,Student_441,MECH,6,71,32,35,67,C,Female,Group E,Some High School,Completed,60.91,34.25,41.9,441,24,female,bca,2nd year,post graduate,yes,no,online,cold,,
442,CSE,Male,Group B,A,88,Pass,Female,23,Group D,Associate,CIVIL,ECE,83,60,2,No,Student_442,EEE,7,78,30,41,71,B,Male,Group C,Bachelor's Degree,Completed,80.6,58.25,83.9,442,19,other,b.tech,3rd year,graduate,yes,yes,offline,cold,,
443,ECE,Female,Group E,B,84,Pass,Male,24,Group C,Associate,CSE,CIVIL,70,54,4,No,Student_443,MECH,4,95,25,47,72,B,Male,Group E,Associate's Degree,Completed,36.96,47.23,74.53,443,18,male,bba,2nd year,high school,yes,no,online,cloudy,,
444,ECE,Female,Group A,B,74,Pass,Female,19,Group B,Master,EEE,CSE,81,96,2,Yes,Student_444,EEE,7,97,35,44,79,B,Male,Group C,Master's Degree,Completed,74.13,60.86,46.22,444,20,other,diploma,4th year,no formal,yes,no,online,cold,,
445,ECE,Male,Group B,A,98,Pass,Female,18,Group E,PhD,ECE,ECE,84,42,1,No,Student_445,CSE,3,86,33,48,81,B,Female,Group C,Master's Degree,Completed,45.51,57.42,79.5,445,21,female,nursing,1st year,phd,yes,yes,offline,rainy,,
446,EEE,Male,Group B,B,79,Pass,Male,24,Group B,PhD,CSE,CSE,67,72,8,No,Student_446,ECE,7,84,36,35,71,B,Male,Group B,Some College,Completed,78.58,80.05,44.14,446,22,female,ba,4th year,phd,yes,no,online,cold,,
447,EEE,Male,Group D,D,49,Fail,Male,25,Group D,Bachelor,MECH,CIVIL,72,45,2,No,Student_447,CIVIL,7,84,22,41,63,C,Male,Group D,Some College,Completed,74.3,62.86,36.35,447,19,other,b.sc,4th year,phd,yes,yes,offline,cold,,
448,MECH,Male,Group B,B,76,Pass,Female,19,Group E,PhD,MECH,MECH,97,61,3,No,Student_448,CIVIL,3,73,28,41,69,C,Male,Group D,Some College,Completed,65.06,56.08,68.38,448,24,other,nursing,3rd year,high school,yes,yes,offline,cold,,
449,ECE,Female,Group E,A,94,Pass,Female,24,Group D,Bachelor,ECE,CIVIL,72,54,2,No,Student_449,MECH,1,93,23,46,69,C,Male,Group C,Some College,Completed,64.15,68.08,80.89,449,21,other,nursing,1st year,post graduate,yes,yes,offline,cold,,
450,CSE,Male,Group D,A,99,Pass,Male,24,Group A,Bachelor,ECE,EEE,82,64,8,No,Student_450,CIVIL,8,86,36,35,71,B,Male,Group D,Some High School,Completed,45.55,32.38,69.28,450,19,other,nursing,3rd year,graduate,yes,no,offline,cold,,
451,ECE,Male,Group C,C,63,Pass,Female,18,Group C,High School,ECE,MECH,65,53,2,No,Student_451,ECE,1,73,24,53,77,B,Male,Group E,Some College,Completed,66.86,71.85,57.72,451,24,female,diploma,3rd year,high school,yes,yes,offline,hot,,
452,ECE,Female,Group E,C,60,Pass,Female,20,Group A,Bachelor,EEE,EEE,92,57,5,No,Student_452,CSE,7,99,40,52,92,A,Female,Group E,Some High School,Completed,59.07,40.85,78.87,452,24,other,nursing,3rd year,phd,yes,no,online,hot,,
453,EEE,Male,Group C,B,71,Pass,Female,25,Group C,PhD,EEE,CSE,93,51,7,No,Student_453,ECE,3,75,32,54,86,A,Male,Group E,Some College,Completed,84.16,46.11,47.65,453,20,other,ba,2nd year,high school,no,no,offline,sunny,,
454,MECH,Male,Group C,A,100,Pass,Female,18,Group A,Associate,ECE,ECE,70,84,4,No,Student_454,MECH,3,66,24,46,70,B,Male,Group B,High School,Completed,90.48,51.15,70.08,454,17,other,nursing,2nd year,no formal,yes,yes,online,sunny,,
455,ECE,Female,Group E,D,53,Pass,Male,23,Group C,High School,CIVIL,ECE,82,88,8,No,Student_455,CSE,2,86,29,50,79,B,Male,Group D,Some High School,Completed,59.19,65.52,60.93,455,21,female,bba,2nd year,no formal,yes,no,offline,hot,,
456,ECE,Male,Group C,D,41,Fail,Female,22,Group E,Bachelor,ECE,CSE,93,56,7,No,Student_456,ECE,4,99,30,39,69,C,Male,Group E,Some College,Completed,70.32,59.1,39.79,456,21,male,nursing,3rd year,phd,yes,no,offline,sunny,,
457,ECE,Male,Group B,D,46,Fail,Male,23,Group C,Bachelor,EEE,CSE,76,92,4,No,Student_457,ECE,3,95,38,42,80,B,Male,Group B,Some College,Completed,38.63,55.15,46.89,457,18,female,b.sc,2nd year,no formal,yes,yes,online,hot,,
458,MECH,Female,Group C,B,82,Pass,Female,18,Group B,High School,CIVIL,CIVIL,74,67,4,No,Student_458,CIVIL,4,79,32,41,73,B,Female,Group A,High School,Completed,59.29,77.76,62.87,458,22,male,b.com,2nd year,graduate,yes,no,online,cloudy,,
459,CSE,Male,Group B,A,88,Pass,Male,25,Group D,Master,ECE,CIVIL,98,51,3,No,Student_459,CIVIL,8,91,35,53,88,A,Male,Group E,Master's Degree,Completed,91.84,42.02,64.49,459,23,male,b.sc,4th year,graduate,no,yes,offline,cloudy,,
460,CIVIL,Male,Group C,B,78,Pass,Male,18,Group C,Associate,CSE,EEE,74,52,7,No,Student_460,ECE,8,92,22,37,59,C,Male,Group C,Master's Degree,Completed,46.91,57.33,72.8,460,17,female,ba,2nd year,post graduate,no,no,offline,sunny,,
461,EEE,Male,Group B,C,68,Pass,Male,18,Group E,Master,MECH,EEE,93,66,7,No,Student_461,CSE,4,98,36,58,94,A,Female,Group A,High School,Completed,62.79,49.7,46.84,461,22,female,nursing,3rd year,phd,yes,yes,offline,cloudy,,
462,EEE,Male,Group B,B,71,Pass,Male,23,Group B,Bachelor,ECE,CIVIL,74,78,6,No,Student_462,CIVIL,3,69,27,39,66,C,Male,Group C,High School,Completed,43.48,86.14,58.4,462,18,female,b.sc,4th year,graduate,yes,no,online,sunny,,
463,CIVIL,Male,Group C,D,46,Fail,Male,23,Group C,Associate,CSE,EEE,63,57,5,No,Student_463,MECH,4,72,24,44,68,C,Female,Group B,Bachelor's Degree,Completed,70.26,81.11,56.12,463,22,other,diploma,4th year,post graduate,yes,no,online,hot,,
464,CIVIL,Female,Group B,B,70,Pass,Male,18,Group E,PhD,CSE,CIVIL,71,80,8,No,Student_464,MECH,2,100,31,57,88,A,Female,Group A,Master's Degree,Completed,56.23,55.73,61.63,464,20,other,nursing,3rd year,phd,yes,no,online,cloudy,,
465,CSE,Male,Group C,C,63,Pass,Female,23,Group C,Bachelor,CSE,CSE,75,97,2,Yes,Student_465,ECE,8,84,37,47,84,B,Female,Group A,Associate's Degree,Completed,94.56,54.18,75.74,465,17,female,diploma,2nd year,phd,no,yes,offline,sunny,,
466,CIVIL,Female,Group B,D,40,Fail,Female,18,Group E,Associate,EEE,CSE,77,40,6,No,Student_466,CIVIL,6,69,29,36,65,C,Female,Group E,High School,Completed,61.87,80.67,46.91,466,24,female,bca,1st year,phd,yes,yes,offline,hot,,
467,ECE,Female,Group A,A,95,Pass,Female,17,Group E,High School,CIVIL,CIVIL,85,92,5,No,Student_467,EEE,3,86,24,44,68,C,Female,Group E,Bachelor's Degree,Completed,64.02,36.64,49.02,467,18,other,b.sc,4th year,post graduate,no,no,online,sunny,,
468,CSE,Female,Group E,D,44,Fail,Male,22,Group E,High School,CIVIL,MECH,61,42,4,No,Student_468,CIVIL,3,65,22,39,61,C,Male,Group E,Master's Degree,Completed,48.52,71.62,62.78,468,21,male,bca,3rd year,high school,yes,yes,offline,rainy,,
469,ECE,Female,Group D,D,42,Fail,Male,20,Group B,PhD,ECE,CSE,69,100,5,Yes,Student_469,CSE,4,96,24,49,73,B,Male,Group E,Master's Degree,Completed,83.02,88.89,50.83,469,18,other,b.com,3rd year,graduate,yes,no,offline,cold,,
470,CIVIL,Male,Group B,C,61,Pass,Female,23,Group C,Master,ECE,CIVIL,70,50,2,No,Student_470,ECE,2,98,34,60,94,A,Female,Group B,Bachelor's Degree,Completed,34.76,85.49,62.13,470,24,other,b.com,4th year,post graduate,yes,yes,online,hot,,
471,MECH,Female,Group B,D,54,Pass,Male,24,Group D,Bachelor,CSE,MECH,89,61,4,No,Student_471,EEE,3,85,32,35,67,C,Male,Group D,High School,Completed,36.83,81.62,84.05,471,22,other,nursing,2nd year,high school,yes,yes,offline,cold,,
472,MECH,Female,Group B,C,66,Pass,Male,22,Group A,Master,MECH,MECH,74,78,6,No,Student_472,CIVIL,3,83,29,50,79,B,Female,Group C,Some College,Completed,47.59,88.08,76.81,472,23,male,bca,1st year,phd,yes,yes,offline,hot,,
473,CIVIL,Male,Group D,A,85,Pass,Male,18,Group B,Associate,CSE,MECH,93,52,4,No,Student_473,CSE,5,66,37,37,74,B,Female,Group A,Some High School,Completed,49.73,82.17,42.85,473,20,female,pharmacy,3rd year,graduate,yes,yes,offline,rainy,,
474,MECH,Female,Group E,D,51,Pass,Female,23,Group E,Associate,ECE,ECE,87,49,7,No,Student_474,CSE,1,87,21,36,57,C,Female,Group D,Bachelor's Degree,Completed,34.31,48.7,85.05,474,20,other,bba,4th year,post graduate,yes,no,offline,cloudy,,
475,EEE,Female,Group D,C,64,Pass,Male,25,Group B,High School,CSE,ECE,68,43,1,No,Student_475,EEE,6,89,37,55,92,A,Male,Group D,Some High School,Completed,59.14,73.36,41.95,475,22,male,ba,1st year,graduate,yes,no,offline,rainy,,
476,CIVIL,Female,Group B,D,47,Fail,Female,21,Group A,Associate,MECH,CSE,66,51,6,No,Student_476,EEE,3,81,22,52,74,B,Female,Group B,High School,Completed,87.57,33.7,83.29,476,23,male,pharmacy,4th year,phd,yes,no,online,cloudy,,
477,MECH,Male,Group D,A,90,Pass,Female,25,Group C,Bachelor,ECE,CIVIL,85,77,2,No,Student_477,CIVIL,6,92,37,38,75,B,Female,Group D,Associate's Degree,Completed,65.41,46.47,66.2,477,23,female,bca,3rd year,post graduate,yes,no,offline,sunny,,
478,CIVIL,Male,Group D,B,79,Pass,Male,17,Group D,PhD,CIVIL,EEE,94,74,3,No,Student_478,CSE,6,94,26,41,67,C,Male,Group B,Some College,Completed,35.74,67.01,54.29,478,17,female,nursing,3rd year,post graduate,yes,yes,offline,hot,,
479,CSE,Male,Group B,B,78,Pass,Male,21,Group E,Master,CIVIL,EEE,61,70,8,No,Student_479,ECE,6,81,20,45,65,C,Female,Group E,Some High School,Completed,58.81,47.39,67.18,479,22,other,b.tech,4th year,post graduate,no,yes,online,rainy,,
480,MECH,Female,Group A,B,82,Pass,Female,22,Group D,PhD,ECE,EEE,89,89,3,No,Student_480,EEE,1,66,29,60,89,A,Male,Group B,Bachelor's Degree,Completed,67.63,76.35,41.77,480,17,female,bba,2nd year,high school,yes,yes,online,sunny,,
481,CIVIL,Male,Group E,A,97,Pass,Male,21,Group D,High School,CIVIL,EEE,97,73,5,No,Student_481,CIVIL,1,76,36,57,93,A,Male,Group E,High School,Completed,56.6,39.82,34.92,481,19,other,nursing,3rd year,high school,yes,yes,online,rainy,,
482,EEE,Female,Group C,D,40,Fail,Female,25,Group E,Associate,CSE,CSE,98,67,7,No,Student_482,MECH,2,84,21,54,75,B,Female,Group A,Master's Degree,Completed,95.38,35.23,63.96,482,23,male,nursing,1st year,phd,yes,yes,online,rainy,,
483,CIVIL,Male,Group E,D,42,Fail,Female,19,Group C,Associate,ECE,CSE,67,75,1,No,Student_483,MECH,2,74,29,44,73,B,Male,Group E,Some High School,Completed,48.23,55.74,52.13,483,19,female,diploma,3rd year,graduate,yes,yes,offline,sunny,,
484,ECE,Male,Group E,A,91,Pass,Male,23,Group E,Associate,CIVIL,EEE,79,55,1,No,Student_484,EEE,7,79,23,60,83,B,Male,Group D,High School,Completed,88.16,85.01,72.34,484,23,male,b.sc,1st year,post graduate,yes,yes,offline,rainy,,
485,CSE,Male,Group C,D,52,Pass,Male,18,Group A,Master,ECE,CSE,83,91,2,No,Student_485,CIVIL,8,92,38,60,98,A,Male,Group B,Master's Degree,Completed,87.91,71.82,32.07,485,20,male,bba,1st year,graduate,yes,yes,offline,rainy,,
486,MECH,Male,Group C,C,59,Pass,Male,21,Group C,High School,ECE,MECH,91,45,2,No,Student_486,MECH,2,80,33,40,73,B,Female,Group B,Associate's Degree,Completed,96.74,80.02,41.8,486,18,male,b.tech,2nd year,no formal,yes,no,offline,sunny,,
487,MECH,Male,Group C,D,43,Fail,Male,22,Group A,Bachelor,EEE,CSE,95,49,4,No,Student_487,ECE,6,85,30,37,67,C,Male,Group A,Master's Degree,Completed,55.71,73.34,88.19,487,19,other,nursing,2nd year,graduate,yes,yes,offline,hot,,
488,ECE,Female,Group D,D,48,Fail,Female,19,Group B,PhD,MECH,CIVIL,72,79,8,No,Student_488,MECH,8,71,34,52,86,A,Female,Group C,Some College,Completed,57.33,79.72,74.88,488,21,female,bca,4th year,no formal,no,yes,offline,sunny,,
489,CIVIL,Male,Group E,A,87,Pass,Female,17,Group B,Associate,CSE,ECE,71,54,2,No,Student_489,MECH,2,87,32,36,68,C,Female,Group B,Master's Degree,Completed,51.16,46.3,62.56,489,23,male,b.sc,4th year,no formal,yes,no,offline,rainy,,
490,CSE,Female,Group A,A,87,Pass,Female,18,Group B,PhD,EEE,EEE,65,46,4,No,Student_490,CSE,1,68,30,51,81,B,Female,Group A,Associate's Degree,Completed,86.32,87.38,56.11,490,21,male,diploma,4th year,high school,no,yes,online,cold,,
491,ECE,Male,Group D,D,47,Fail,Male,24,Group B,Bachelor,CIVIL,EEE,100,85,4,No,Student_491,CSE,7,66,38,43,81,B,Male,Group D,High School,Completed,42.21,60.55,81.21,491,24,female,diploma,3rd year,high school,no,no,offline,cold,,
492,CSE,Female,Group B,B,84,Pass,Female,25,Group A,High School,EEE,CSE,85,92,4,No,Student_492,EEE,4,75,36,51,87,A,Male,Group E,Bachelor's Degree,Completed,35.14,88.95,84.02,492,23,other,b.tech,1st year,post graduate,no,no,offline,sunny,,
493,CSE,Female,Group A,D,44,Fail,Male,22,Group E,High School,MECH,EEE,75,76,4,No,Student_493,CSE,4,87,40,38,78,B,Male,Group B,Bachelor's Degree,Completed,72.93,43.67,62.17,493,23,other,b.tech,3rd year,high school,yes,yes,online,cold,,
494,MECH,Female,Group A,B,79,Pass,Male,18,Group B,Bachelor,ECE,ECE,89,81,7,No,Student_494,CSE,7,97,25,35,60,C,Female,Group E,Master's Degree,Completed,43.64,89.99,33.11,494,21,male,b.sc,2nd year,post graduate,yes,yes,offline,cloudy,,
495,CSE,Female,Group E,A,89,Pass,Male,17,Group C,Associate,EEE,CIVIL,71,51,5,No,Student_495,ECE,3,75,27,53,80,B,Female,Group C,High School,Completed,36.93,65.98,35.27,495,19,other,b.tech,3rd year,high school,yes,yes,offline,hot,,
496,ECE,Female,Group E,B,70,Pass,Male,24,Group C,Master,MECH,MECH,89,42,3,No,Student_496,ECE,1,95,28,45,73,B,Female,Group D,Bachelor's Degree,Completed,35.22,51.04,76.21,496,20,female,bba,3rd year,phd,yes,no,offline,cold,,
497,MECH,Female,Group A,D,45,Fail,Female,25,Group E,Master,EEE,ECE,80,68,4,No,Student_497,CIVIL,4,75,28,54,82,B,Female,Group C,Bachelor's Degree,Completed,44.78,33.15,48.07,497,17,other,nursing,4th year,graduate,yes,yes,offline,hot,,
498,EEE,Male,Group C,D,52,Pass,Male,18,Group D,Associate,ECE,CIVIL,67,54,1,No,Student_498,EEE,4,98,36,38,74,B,Female,Group D,Master's Degree,Completed,37.58,53.4,79.76,498,19,male,b.tech,2nd year,no formal,yes,yes,online,cloudy,,
499,EEE,Male,Group A,C,61,Pass,Male,21,Group B,High School,MECH,CIVIL,66,67,4,No,Student_499,CIVIL,4,84,33,40,73,B,Female,Group C,Master's Degree,Completed,52.53,68.17,88.95,499,24,female,bca,4th year,no formal,no,yes,offline,sunny,,
500,MECH,Female,Group C,A,94,Pass,Male,25,Group E,Associate,MECH,CIVIL,73,53,8,No,Student_500,EEE,4,96,39,60,99,A,Female,Group D,Some High School,Completed,52,80.65,40.05,500,20,other,ba,3rd year,no formal,yes,yes,offline,cold,,
398.65,CIVIL,Female,Group A,C,56.44,Pass,Female,20.26,Group A,PhD,MECH,CSE,73.59,54.5,5.38,No,Student_213,CIVIL,4.89,71.52,33.6,57.66,83.01,A,Male,Group A,Bachelor's Degree,Completed,43,68,68,486.04,23,male,b.sc,1st year,high school,yes,yes,offline,cloudy,,
253.26,ECE,Male,Group A,C,68.12,Fail,Male,20.92,Group A,Associate,ECE,CSE,64.3,49.6,4.61,Yes,Student_395,EEE,4.53,65.61,32.15,39.45,56.88,B,Female,Group E,Associate's Degree,Completed,66,75,54,212.56,17.66,other,nursing,2nd year,graduate,yes,no,offline,cloudy,,
